,CollectDate,Ammmonia Nitrogen (mg/L),Conductivity (µmhos/cm),Dissolved Oxygen (mg/L),Fecal Coliform (CFU/100ml),Nitrate Nitrite (mg/L),Orthophosphate Phosphate (mg/L),pH,Temperature (°C),Total Nitrogen (mg/L),Total Phosphorus (mg/L),WQI
1181,2012-03-27,0.005,116.5,12.25,18.0,0.152,0.0022,7.7,7.75,0.391,0.0143,54.32341177888324
1182,2012-03-27,0.005,115.0,12.3,18.0,0.1525,0.0021000000000000003,7.7,7.8,0.366,0.0127,53.947569121321955
1183,2012-03-27,0.005,116.5,12.25,18.0,0.153,0.002,7.7,7.75,0.341,0.0111,53.55576418282125
1184,2012-03-27,0.005,118.0,12.2,18.0,0.1525,0.0021000000000000003,7.7,7.7,0.366,0.0127,53.93160684038254
1185,2012-04-09,0.005,106.25,11.55,9.0,0.15,0.002,7.5,8.45,0.296,0.0107,52.40369996280216
1186,2012-04-09,0.005,99.5,11.5,9.0,0.153,0.002,7.5,8.5,0.2975,0.01105,53.41112106558019
1187,2012-04-09,0.005,106.25,11.55,9.0,0.156,0.002,7.5,8.45,0.299,0.0114,54.42279306045836
1188,2012-04-09,0.005,113.0,11.6,9.0,0.153,0.002,7.5,8.4,0.2975,0.01105,53.41537195768033
1189,2012-04-23,0.005,102.66666666666667,11.766666666666666,7.0,0.101,0.002,7.8,10.633333333333333,0.31,0.0134,38.69072646301181
1190,2012-04-23,0.005,105.0,11.8,7.0,0.101,0.002,7.8,10.8,0.3155,0.0135,38.74585006076332
1191,2012-04-23,0.005,102.66666666666667,11.766666666666666,7.0,0.101,0.002,7.8,10.633333333333333,0.321,0.0136,38.773760049792884
1192,2012-04-23,0.005,100.0,11.8,7.0,0.101,0.002,7.8,10.5,0.3155,0.0135,38.72728991249667
1193,2012-04-23,0.005,103.0,11.7,7.0,0.101,0.002,7.8,10.6,0.3155,0.0135,38.72358979594704
1194,2012-05-14,0.005,197.5,11.2,22.0,0.047,0.002,8.0,13.35,0.313,0.0152,23.13914110680785
1195,2012-05-14,0.0055,107.0,11.3,22.0,0.048,0.002,8.1,13.5,0.317,0.0156,23.738555090040553
1196,2012-05-14,0.006,197.5,11.2,22.0,0.049,0.002,8.0,13.35,0.321,0.016,24.297438779693493
1197,2012-05-14,0.0055,288.0,11.1,22.0,0.048,0.002,7.9,13.2,0.317,0.0156,23.698024796460786
1198,2012-05-30,0.005,127.66666666666667,9.4,7.0,0.035,0.002,7.5,15.133333333333333,0.276,0.0131,18.730963708748828
1199,2012-05-30,0.0095,104.0,9.8,7.0,0.036500000000000005,0.002,7.6,15.3,0.28400000000000003,0.014,20.873884699270704
1200,2012-05-30,0.0095,113.0,9.4,7.0,0.036500000000000005,0.002,7.5,15.1,0.28400000000000003,0.014,20.818039494706113
1201,2012-05-30,0.014,127.66666666666667,9.4,7.0,0.038,0.002,7.5,15.133333333333333,0.292,0.0149,22.91018182532757
1202,2012-05-30,0.0095,166.0,9.0,7.0,0.036500000000000005,0.002,7.4,15.0,0.28400000000000003,0.014,20.76979410713777
1205,2012-06-26,0.019,139.5,8.95,10.0,0.027,0.002,7.65,16.95,0.27,0.0124,20.384505106693354
1206,2012-06-26,0.02,122.0,9.0,10.0,0.025,0.002,7.7,16.9,0.258,0.0119,19.912230338059445
1207,2012-06-26,0.021,139.5,8.95,10.0,0.023,0.002,7.65,16.95,0.246,0.0114,19.433165519452984
1208,2012-06-26,0.02,157.0,8.9,10.0,0.025,0.002,7.6,17.0,0.258,0.0119,19.905440288086893
1210,2012-07-09,0.007,336.6666666666667,8.633333333333333,8.0,0.037,0.002,7.5,18.26666666666667,0.219,0.0094,18.82528147074393
1211,2012-07-09,0.0105,139.0,9.0,8.0,0.039,0.002,7.6,18.5,0.2265,0.01005,20.736810818104026
1212,2012-07-09,0.014,336.6666666666667,8.633333333333333,8.0,0.041,0.002,7.5,18.26666666666667,0.234,0.0107,22.551778774973638
1213,2012-07-09,0.0105,264.0,8.5,8.0,0.039,0.002,7.5,18.2,0.2265,0.01005,20.66877531061259
1214,2012-07-09,0.0105,607.0,8.4,8.0,0.039,0.002,7.4,18.1,0.2265,0.01005,20.660004239859735
1215,2012-07-25,0.031,177.25,7.5249999999999995,8.0,0.025,0.0025,7.2749999999999995,19.674999999999997,0.274,0.0137,23.80452679563461
1216,2012-07-25,0.031,156.0,7.6,8.0,0.025,0.00245,7.3,19.7,0.3055,0.019450000000000002,25.606387364528636
1217,2012-07-25,0.031,157.0,7.6,8.0,0.025,0.00245,7.3,19.7,0.3055,0.019450000000000002,25.60642074486503
1218,2012-07-25,0.031,177.25,7.5249999999999995,8.0,0.025,0.0024,7.2749999999999995,19.674999999999997,0.337,0.0252,27.389624994897638
1219,2012-07-25,0.031,157.0,7.6,8.0,0.025,0.00245,7.3,19.7,0.3055,0.019450000000000002,25.60642074486503
1220,2012-07-25,0.031,239.0,7.3,8.0,0.025,0.00245,7.2,19.6,0.3055,0.019450000000000002,25.569074726805827
1221,2012-08-15,0.019,313.6666666666667,8.4,5.0,0.013,0.002,7.566666666666666,21.600000000000005,0.26,0.0652,32.2520532680501
1222,2012-08-15,0.0195,310.0,8.6,5.0,0.0115,0.002,7.6,21.6,0.2545,0.03725,23.56445844952371
1223,2012-08-15,0.0195,307.0,8.5,5.0,0.0115,0.002,7.6,21.6,0.2545,0.03725,23.554426968760822
1224,2012-08-15,0.02,313.6666666666667,8.4,5.0,0.01,0.002,7.566666666666666,21.600000000000005,0.249,0.0093,14.834610991657705
1225,2012-08-15,0.0195,324.0,8.1,5.0,0.0115,0.002,7.5,21.6,0.2545,0.03725,23.511110971277166
1226,2012-08-29,0.006,343.6666666666667,7.866666666666667,35.0,0.01,0.002,7.466666666666666,21.0,0.235,0.0123,11.412784796670373
1227,2012-08-29,0.006,335.0,7.9,35.0,0.01,0.002,7.5,21.0,0.22849999999999998,0.0109,10.983038981505718
1228,2012-08-29,0.006,334.0,7.9,35.0,0.01,0.002,7.5,21.0,0.22849999999999998,0.0109,10.983005601169324
1229,2012-08-29,0.006,343.6666666666667,7.866666666666667,35.0,0.01,0.002,7.466666666666666,21.0,0.222,0.0095,10.54447879621107
1230,2012-08-29,0.006,362.0,7.8,35.0,0.01,0.002,7.4,21.0,0.22849999999999998,0.0109,10.969850806647123
1231,2012-09-12,0.005,407.3333333333333,8.266666666666667,35.0,0.01,0.002,7.5,19.7,0.231,0.0134,11.39801455528761
1232,2012-09-12,0.005,407.0,8.3,35.0,0.01,0.002,7.5,19.7,0.228,0.0125,11.1246743372248
1233,2012-09-12,0.005,407.0,8.3,35.0,0.01,0.002,7.5,19.7,0.228,0.0125,11.1246743372248
1234,2012-09-12,0.005,407.3333333333333,8.266666666666667,35.0,0.01,0.002,7.5,19.7,0.225,0.0116,10.84473547955045
1235,2012-09-12,0.005,408.0,8.2,35.0,0.01,0.002,7.5,19.7,0.228,0.0125,11.11477637780749
1236,2012-09-24,0.014,546.0,8.0,40.0,0.031,0.002,7.45,18.9,0.358,0.0166,21.56485715355202
1237,2012-09-24,0.012,549.0,8.1,40.0,0.0205,0.002,7.5,18.9,0.2965,0.01335,16.71699933448667
1238,2012-09-24,0.01,546.0,8.0,40.0,0.01,0.002,7.45,18.9,0.235,0.0101,11.844920449708003
1239,2012-09-24,0.012,543.0,7.9,40.0,0.0205,0.002,7.4,18.9,0.2965,0.01335,16.692778268773353
1240,2012-10-08,0.04,540.3333333333334,8.066666666666668,60.0,0.038,0.002,7.366666666666667,17.0,0.265,0.0109,29.462155513114688
1241,2012-10-08,0.04,528.0,8.3,60.0,0.037,0.002,7.3,17.0,0.2625,0.0102,28.96621005453685
1242,2012-10-08,0.04,540.3333333333334,8.066666666666668,60.0,0.036,0.002,7.366666666666667,17.0,0.26,0.0095,28.430285864322833
1243,2012-10-08,0.04,551.0,8.0,60.0,0.037,0.002,7.4,17.0,0.2625,0.0102,28.941341887200345
1244,2012-10-08,0.04,542.0,7.9,60.0,0.037,0.002,7.4,17.0,0.2625,0.0102,28.931110124419092
1245,2012-10-22,0.014,365.3333333333333,9.166666666666666,35.0,0.038,0.0022,7.599999999999999,14.800000000000002,0.246,0.0168,23.36051747817391
1246,2012-10-22,0.014,367.0,9.2,35.0,0.036000000000000004,0.0022,7.6,14.8,0.248,0.01655,22.6921042887152
1247,2012-10-22,0.014,363.0,9.2,35.0,0.036000000000000004,0.0022,7.6,14.8,0.248,0.01655,22.691970767369618
1248,2012-10-22,0.014,365.3333333333333,9.166666666666666,35.0,0.034,0.0022,7.599999999999999,14.800000000000002,0.25,0.0163,22.016958938299357
1249,2012-10-22,0.014,366.0,9.1,35.0,0.036000000000000004,0.0022,7.6,14.8,0.248,0.01655,22.682139568625097
1250,2012-11-06,0.01,167.5,9.1,34.0,0.048,0.0022,7.45,13.5,0.225,0.0118,23.517798111837774
1251,2012-11-06,0.010499999999999999,159.0,9.1,34.0,0.0475,0.00245,7.5,13.5,0.236,0.012750000000000001,23.83094851879095
1252,2012-11-06,0.011,167.5,9.1,34.0,0.047,0.0027,7.45,13.5,0.247,0.0137,24.140508287275285
1253,2012-11-06,0.010499999999999999,176.0,9.1,34.0,0.0475,0.00245,7.4,13.5,0.236,0.012750000000000001,23.827357880322115
1254,2012-11-28,0.015,232.33333333333334,9.333333333333334,24.0,0.087,0.0028,7.566666666666666,10.3,0.259,0.0109,36.37651933093445
1255,2012-11-28,0.0155,119.0,9.4,24.0,0.088,0.0028,7.6,10.3,0.2615,0.009600000000000001,36.446043437112955
1256,2012-11-28,0.016,232.33333333333334,9.333333333333334,24.0,0.089,0.0028,7.566666666666666,10.3,0.264,0.0083,36.507119897077544
1257,2012-11-28,0.0155,211.0,9.3,24.0,0.088,0.0028,7.6,10.3,0.2615,0.009600000000000001,36.43918308830754
1258,2012-11-28,0.0155,367.0,9.3,24.0,0.088,0.0028,7.5,10.3,0.2615,0.009600000000000001,36.44023231659752
1259,2012-12-10,0.017,102.5,10.149999999999999,42.0,0.136,0.0042,7.45,9.2,0.328,0.0133,52.58733156862316
1260,2012-12-10,0.0165,101.0,10.1,42.0,0.1355,0.0042,7.4,9.2,0.3165,0.012,51.86527169600042
1261,2012-12-10,0.016,102.5,10.149999999999999,42.0,0.135,0.0042,7.45,9.2,0.305,0.0107,51.1574014083281
1262,2012-12-10,0.0165,104.0,10.2,42.0,0.1355,0.0042,7.5,9.2,0.3165,0.012,51.87946128095085
1263,2013-01-14,0.009,98.7,10.75,52.0,0.216,0.0064,7.55,6.9,0.355,0.0139,74.40506273143609
1264,2013-01-14,0.009,96.4,10.9,52.0,0.2155,0.006500000000000001,7.5,6.9,0.3585,0.0133,74.09584222459111
1265,2013-01-14,0.009,98.7,10.75,52.0,0.215,0.0066,7.55,6.9,0.362,0.0127,73.76113935221994
1266,2013-01-14,0.009,101.0,10.6,52.0,0.2155,0.006500000000000001,7.6,6.9,0.3585,0.0133,74.07035985906494
1267,2013-02-11,0.005,99.73333333333333,10.266666666666666,25.0,0.209,0.0043,7.5,7.266666666666667,0.348,0.0136,70.93842697727864
1268,2013-02-11,0.005,99.1,10.2,25.0,0.2095,0.004399999999999999,7.5,7.3,0.345,0.01295,70.88370806219852
1269,2013-02-11,0.005,98.1,10.2,25.0,0.2095,0.004399999999999999,7.5,7.3,0.345,0.01295,70.88367468186213
1270,2013-02-11,0.005,99.73333333333333,10.266666666666666,25.0,0.21,0.0045,7.5,7.266666666666667,0.342,0.0123,70.83818582708624
1271,2013-02-11,0.005,102.0,10.4,25.0,0.2095,0.004399999999999999,7.5,7.2,0.345,0.01295,70.8975364624866
1272,2013-03-11,0.007,113.0,11.1,16.0,0.183,0.002,7.8,7.8,0.363,0.0146,64.15924634797922
1273,2013-03-11,0.006,105.0,11.1,16.0,0.183,0.002,7.8,7.8,0.361,0.0143,63.7642568274243
1274,2013-03-11,0.005,113.0,11.1,16.0,0.183,0.002,7.8,7.8,0.359,0.014,63.36980139225168
1275,2013-03-11,0.006,121.0,11.1,16.0,0.183,0.002,7.8,7.8,0.361,0.0143,63.76479091280661
1276,2013-03-25,0.005,228.5,11.35,5.0,0.174,0.002,7.75,8.05,0.332,0.0133,60.43948788614521
1277,2013-03-25,0.005,182.0,11.1,5.0,0.175,0.002,7.7,8.0,0.3285,0.0133,60.70108383689072
1278,2013-03-25,0.005,228.5,11.35,5.0,0.176,0.002,7.75,8.05,0.325,0.0133,61.025730044071835
1279,2013-03-25,0.005,275.0,11.6,5.0,0.175,0.002,7.8,8.1,0.3285,0.0133,60.76413409332634
1280,2013-04-08,0.022,124.0,11.0,45.0,0.127,0.0023,7.699999999999999,9.6,0.358,0.0142,51.81632434175467
1281,2013-04-08,0.022,123.0,10.9,45.0,0.127,0.0022500000000000003,7.6,9.6,0.34099999999999997,0.01465,51.90132442640021
1282,2013-04-08,0.022,124.0,11.0,45.0,0.127,0.0022,7.699999999999999,9.6,0.324,0.0151,52.01457015960101
1283,2013-04-08,0.022,125.0,11.1,45.0,0.127,0.0022500000000000003,7.8,9.6,0.34099999999999997,0.01465,51.92957007495548
1284,2013-04-22,0.005,106.66666666666667,10.733333333333334,14.0,0.14,0.002,7.900000000000001,9.966666666666667,0.332,0.0154,50.91591634337119
1285,2013-04-22,0.005,107.0,10.7,14.0,0.139,0.002,7.9,10.0,0.33899999999999997,0.01475,50.4335666193461
1286,2013-04-22,0.005,106.66666666666667,10.733333333333334,14.0,0.138,0.002,7.900000000000001,9.966666666666667,0.346,0.0141,49.95372814680264
1287,2013-04-22,0.005,107.0,10.7,14.0,0.139,0.002,7.9,9.9,0.33899999999999997,0.01475,50.42743553715121
1288,2013-04-22,0.005,106.0,10.8,14.0,0.139,0.002,7.9,10.0,0.33899999999999997,0.01475,50.44346457876341
1289,2013-05-13,0.005,101.3,10.7,8.0,0.024,0.0023,8.55,15.100000000000001,0.37,0.0234,18.890390671778604
1290,2013-05-13,0.006,98.6,10.7,8.0,0.0335,0.0021999999999999997,8.7,15.4,0.348,0.020200000000000003,21.060919394195825
1291,2013-05-13,0.007,101.3,10.7,8.0,0.043,0.0021,8.55,15.100000000000001,0.326,0.017,23.182367564697618
1292,2013-05-13,0.006,104.0,10.7,8.0,0.0335,0.0021999999999999997,8.4,14.8,0.348,0.020200000000000003,21.011838842280405
1293,2013-05-28,0.014,134.5,9.5,35.0,0.014,0.002,8.2,15.3,0.27,0.0201,17.270431135896256
1294,2013-05-28,0.014,126.0,9.5,35.0,0.015,0.002,8.2,15.3,0.26,0.01935,17.324390449677804
1295,2013-05-28,0.014,134.5,9.5,35.0,0.016,0.002,8.2,15.3,0.25,0.0186,17.378917229178057
1296,2013-05-28,0.014,143.0,9.5,35.0,0.015,0.002,8.2,15.3,0.26,0.01935,17.32495791539651
1297,2013-06-11,0.012,153.33333333333334,8.6,21.0,0.015,0.002,7.7,17.766666666666666,0.273,0.0188,16.62509865435117
1298,2013-06-11,0.0135,147.0,8.4,21.0,0.015,0.002,7.7,17.8,0.28200000000000003,0.0199,17.40694457096234
1299,2013-06-11,0.0135,147.0,8.4,21.0,0.015,0.002,7.7,17.8,0.28200000000000003,0.0199,17.40694457096234
1300,2013-06-11,0.015,153.33333333333334,8.6,21.0,0.015,0.002,7.7,17.766666666666666,0.291,0.021,18.224851276052735
1301,2013-06-11,0.0135,166.0,9.0,21.0,0.015,0.002,7.7,17.7,0.28200000000000003,0.0199,17.46103575368118
1302,2013-06-25,0.006,254.0,7.8999999999999995,32.0,0.01,0.002,7.7,18.8,0.241,0.0206,13.79345480588228
1303,2013-06-25,0.007,160.0,8.0,32.0,0.01,0.002,7.8,18.9,0.2355,0.019549999999999998,13.784041938384284
1304,2013-06-25,0.008,254.0,7.8999999999999995,32.0,0.01,0.002,7.7,18.8,0.23,0.0185,13.74046352185617
1305,2013-06-25,0.007,261.0,8.0,32.0,0.01,0.002,7.7,18.8,0.2355,0.019549999999999998,13.777124165977693
1306,2013-06-25,0.007,341.0,7.7,32.0,0.01,0.002,7.6,18.7,0.2355,0.019549999999999998,13.739711387245702
1307,2013-07-09,0.005,480.75,6.925000000000001,12.0,0.012,0.002,7.225,21.325,0.312,0.0199,14.074207392758668
1308,2013-07-09,0.006500000000000001,215.0,7.4,12.0,0.049999999999999996,0.002,7.4,21.7,0.2875,0.0186,25.567824685041384
1309,2013-07-09,0.006500000000000001,302.0,7.4,12.0,0.049999999999999996,0.002,7.3,21.6,0.2875,0.0186,25.56043958792527
1310,2013-07-09,0.008,480.75,6.925000000000001,12.0,0.088,0.002,7.225,21.325,0.263,0.0173,36.924299417339476
1311,2013-07-09,0.006500000000000001,527.0,6.8,12.0,0.049999999999999996,0.002,7.2,21.2,0.2875,0.0186,25.479679692124684
1312,2013-07-09,0.006500000000000001,879.0,6.1,12.0,0.049999999999999996,0.002,7.0,20.8,0.2875,0.0186,25.389069655104937
1313,2013-07-24,0.005,402.75,6.675000000000001,14.0,0.01,0.002,7.25,21.45,0.255,0.0198,13.306002632001714
1314,2013-07-24,0.005,282.0,7.0,14.0,0.01,0.002,7.3,21.4,0.2565,0.0194,13.216222517095096
1315,2013-07-24,0.005,281.0,6.8,14.0,0.01,0.002,7.3,21.4,0.2565,0.0194,13.19632645725129
1316,2013-07-24,0.005,402.75,6.675000000000001,14.0,0.01,0.002,7.25,21.45,0.258,0.019,13.071923023035989
1317,2013-07-24,0.005,482.0,6.5,14.0,0.01,0.002,7.2,21.5,0.2565,0.0194,13.175214863612801
1318,2013-07-24,0.005,566.0,6.4,14.0,0.01,0.002,7.2,21.5,0.2565,0.0194,13.168087472116225
1319,2013-08-13,0.002,213.33333333333334,8.200000000000001,9.0,0.01,0.0016,7.466666666666666,22.100000000000005,0.255,0.0166,11.631740286114981
1320,2013-08-13,0.002,198.0,8.3,9.0,0.01,0.0015500000000000002,7.5,22.1,0.259,0.01645,11.605226612684213
1321,2013-08-13,0.002,213.33333333333334,8.200000000000001,9.0,0.01,0.0015,7.466666666666666,22.100000000000005,0.263,0.0163,11.557101853937105
1322,2013-08-13,0.002,210.0,8.3,9.0,0.01,0.0015500000000000002,7.5,22.1,0.259,0.01645,11.605627176720947
1323,2013-08-13,0.002,232.0,8.0,9.0,0.01,0.0015500000000000002,7.4,22.1,0.259,0.01645,11.572409420672969
1324,2013-08-28,0.005,377.5,7.55,25.0,0.01,0.001,7.35,21.8,0.239,0.0143,11.721765237044377
1326,2013-08-28,0.005,354.0,7.6,25.0,0.01,0.001,7.4,21.8,0.239,0.0143,11.728025521109732
1327,2013-08-28,0.005,377.5,7.55,25.0,0.01,0.001,7.35,21.8,0.239,0.0143,11.721765237044377
1328,2013-08-28,0.005,401.0,7.5,25.0,0.01,0.001,7.3,21.8,0.239,0.0143,11.715504952979025
1329,2013-09-10,0.021,431.5,7.05,36.0,0.035,0.002,7.3,21.4,0.401,0.018,25.428023106970933
1330,2013-09-10,0.021,431.0,7.1,36.0,0.033,0.00195,7.3,21.4,0.357,0.01765,24.634581200798362
1331,2013-09-10,0.021,431.5,7.05,36.0,0.031,0.0019,7.3,21.4,0.313,0.0173,23.831241335208475
1332,2013-09-10,0.021,432.0,7.0,36.0,0.033,0.00195,7.3,21.4,0.357,0.01765,24.62468324138105
1333,2013-09-24,0.01,544.6666666666666,7.433333333333334,180.0,0.029,0.0033,7.2,19.433333333333334,0.291,0.0177,19.957685666290935
1334,2013-09-24,0.01,513.0,7.7,180.0,0.0275,0.0033,7.2,19.4,0.288,0.01765,19.509153995140885
1335,2013-09-24,0.01,544.6666666666666,7.433333333333334,180.0,0.026,0.0033,7.2,19.433333333333334,0.285,0.0176,19.013856654739307
1336,2013-09-24,0.01,512.0,7.6,180.0,0.0275,0.0033,7.2,19.4,0.288,0.01765,19.499189275050785
1337,2013-09-24,0.01,609.0,7.0,180.0,0.0275,0.0033,7.2,19.5,0.288,0.01765,19.4489702113537
1338,2013-10-14,0.01,185.33333333333334,8.833333333333334,11.0,0.024,0.0012,7.2,14.9,0.221,0.0129,16.663509029150614
1339,2013-10-14,0.01,174.0,8.9,11.0,0.0235,0.0012,7.2,14.9,0.2235,0.013399999999999999,16.67496728940224
1340,2013-10-14,0.01,185.33333333333334,8.833333333333334,11.0,0.023,0.0012,7.2,14.9,0.226,0.0139,16.673940384273862
1341,2013-10-14,0.01,176.0,8.8,11.0,0.0235,0.0012,7.2,14.9,0.2235,0.013399999999999999,16.66510271032132
1342,2013-10-14,0.01,206.0,8.8,11.0,0.0235,0.0012,7.2,14.9,0.2235,0.013399999999999999,16.666104120413156
1343,2013-10-28,0.016,302.6666666666667,9.299999999999999,17.0,0.035,0.0017,7.333333333333333,13.4,0.266,0.0126,21.745294077207557
1344,2013-10-28,0.016,302.0,9.6,17.0,0.035500000000000004,0.0017,7.3,13.4,0.28200000000000003,0.01355,22.2426735345232
1345,2013-10-28,0.016,302.6666666666667,9.299999999999999,17.0,0.036,0.0017,7.333333333333333,13.4,0.298,0.0145,22.683281529890163
1346,2013-10-28,0.016,303.0,9.3,17.0,0.035500000000000004,0.0017,7.3,13.4,0.28200000000000003,0.01355,22.21291289559848
1347,2013-10-28,0.016,303.0,9.0,17.0,0.035500000000000004,0.0017,7.4,13.4,0.28200000000000003,0.01355,22.187276980524903
1348,2013-11-12,0.016,158.5,9.75,50.0,0.082,0.003,7.4,11.6,0.267,0.0131,35.970827199805655
1349,2013-11-12,0.016,154.0,9.9,50.0,0.0825,0.0031000000000000003,7.4,11.6,0.2565,0.0131,36.11508135804861
1350,2013-11-12,0.016,158.5,9.75,50.0,0.083,0.0032,7.4,11.6,0.246,0.0131,36.22984192005799
1351,2013-11-12,0.016,163.0,9.6,50.0,0.0825,0.0031000000000000003,7.4,11.6,0.2565,0.0131,36.08558776181504
1352,2013-11-25,0.007,122.5,10.2,15.0,0.129,0.0038,7.1,9.4,0.279,0.0125,47.131658994410714
1353,2013-11-25,0.007,122.0,10.5,15.0,0.129,0.0038,7.1,9.4,0.278,0.0128,47.24947696074385
1354,2013-11-25,0.007,122.5,10.2,15.0,0.129,0.0038,7.1,9.4,0.277,0.0131,47.307740268891166
1355,2013-11-25,0.007,123.0,9.9,15.0,0.129,0.0038,7.1,9.4,0.278,0.0128,47.18992230255802
1356,2013-12-10,0.003,230.0,11.05,12.0,0.143,0.0034,7.1,6.800000000000001,0.308,0.0134,50.390067199474906
1357,2013-12-10,0.003,197.0,11.3,12.0,0.1445,0.00345,7.0,6.7,0.304,0.01225,50.500908632974586
1358,2013-12-10,0.003,230.0,11.05,12.0,0.146,0.0035,7.1,6.800000000000001,0.3,0.0111,50.584874842672626
1359,2013-12-10,0.003,263.0,10.8,12.0,0.1445,0.00345,7.2,6.9,0.304,0.01225,50.47403340917293
1360,2014-01-15,0.009,108.0,11.0,61.0,0.187,0.0075,7.15,7.8,0.335,0.0166,66.54059997962408
1361,2014-01-15,0.009,102.0,11.2,61.0,0.1875,0.0075,7.2,7.8,0.3315,0.0172,66.88550481092516
1362,2014-01-15,0.009,108.0,11.0,61.0,0.188,0.0075,7.15,7.8,0.328,0.0178,67.18692674306062
1363,2014-01-15,0.009,114.0,10.8,61.0,0.1875,0.0075,7.1,7.8,0.3315,0.0172,66.84202191175953
1365,2014-02-10,0.007,134.0,11.65,32.0,0.181,0.0044,7.4,5.4,0.346,0.016,63.86654895963541
1366,2014-02-10,0.0085,103.0,11.4,32.0,0.181,0.00485,7.4,5.4,0.3465,0.01625,64.37287686804292
1367,2014-02-10,0.01,134.0,11.65,32.0,0.181,0.0053,7.4,5.4,0.347,0.0165,64.93093105607541
1368,2014-02-10,0.0085,165.0,11.9,32.0,0.181,0.00485,7.4,5.4,0.3465,0.01625,64.42460314766791
1369,2014-03-12,0.005,235.0,11.833333333333334,20.0,0.198,0.0044,7.400000000000001,7.599999999999999,0.341,0.0156,68.39677839120615
1371,2014-03-12,0.005,103.0,12.1,20.0,0.198,0.0044,7.4,7.6,0.341,0.0156,68.41885575947865
1372,2014-03-12,0.005,235.0,11.833333333333334,20.0,0.198,0.0044,7.400000000000001,7.599999999999999,0.341,0.0156,68.39677839120615
1373,2014-03-12,0.005,116.0,11.8,20.0,0.198,0.0044,7.4,7.6,0.341,0.0156,68.38949568459066
1374,2014-03-12,0.005,486.0,11.6,20.0,0.198,0.0044,7.4,7.6,0.341,0.0156,68.38198372954916
1375,2014-03-26,0.003,105.0,11.85,4.0,0.185,0.001,7.8,8.9,0.365,0.0154,63.930576151463896
1376,2014-03-26,0.003,102.0,12.0,4.0,0.1865,0.001,7.8,8.9,0.3665,0.0151,64.30901005968174
1377,2014-03-26,0.003,105.0,11.85,4.0,0.188,0.001,7.8,8.9,0.368,0.0148,64.65785023065686
1378,2014-03-26,0.003,108.0,11.7,4.0,0.1865,0.001,7.8,8.9,0.3665,0.0151,64.27941632243899
1379,2014-04-15,0.004,179.33333333333334,11.699999999999998,35.0,0.143,0.0005,7.7,11.033333333333333,0.318,0.0121,50.63710548650783
1380,2014-04-15,0.004,159.0,12.1,35.0,0.142,0.0005,7.7,11.1,0.322,0.01235,50.4632673135823
1381,2014-04-15,0.004,179.33333333333334,11.699999999999998,35.0,0.141,0.0005,7.7,11.033333333333333,0.326,0.0126,50.203161113380645
1382,2014-04-15,0.004,184.0,11.7,35.0,0.142,0.0005,7.7,11.0,0.322,0.01235,50.41824538078245
1383,2014-04-15,0.004,195.0,11.3,35.0,0.142,0.0005,7.7,11.0,0.322,0.01235,50.37888720546797
1384,2014-04-28,0.002,96.25,10.3,15.0,0.142,0.0007,7.8,11.3,0.345,0.0128,49.88026395222205
1385,2014-04-28,0.002,96.9,10.2,15.0,0.1425,0.00065,7.8,11.3,0.3425,0.0127,49.984706997090115
1386,2014-04-28,0.002,96.25,10.3,15.0,0.143,0.0006,7.8,11.3,0.34,0.0126,50.10896932702827
1387,2014-04-28,0.002,95.6,10.4,15.0,0.1425,0.00065,7.8,11.3,0.3425,0.0127,50.004526282160214
1388,2014-05-13,0.009,128.5,10.75,7.0,0.129,0.0009,7.65,13.25,0.326,0.01,47.35707330645812
1389,2014-05-13,0.011,100.0,10.8,7.0,0.13,0.001,7.7,13.5,0.32,0.00995,48.25342639156231
1390,2014-05-13,0.013,128.5,10.75,7.0,0.131,0.0011,7.65,13.25,0.314,0.0099,49.10693730092528
1391,2014-05-13,0.011,157.0,10.7,7.0,0.13,0.001,7.6,13.0,0.32,0.00995,48.2105842158211
1392,2014-05-27,0.021,263.6666666666667,9.333333333333334,5.0,0.069,0.0007,7.6000000000000005,16.2,0.308,0.0107,33.14938395997762
1393,2014-05-27,0.023,123.0,10.0,5.0,0.07400000000000001,0.00065,8.0,17.0,0.304,0.011300000000000001,35.55084754454864
1394,2014-05-27,0.025,263.6666666666667,9.333333333333334,5.0,0.079,0.0006,7.6000000000000005,16.2,0.3,0.0119,37.69792211842398
1395,2014-05-27,0.023,208.0,9.3,5.0,0.07400000000000001,0.00065,7.5,16.2,0.304,0.011300000000000001,35.41432631636942
1396,2014-05-27,0.023,460.0,8.7,5.0,0.07400000000000001,0.00065,7.3,15.4,0.304,0.011300000000000001,35.30578525668438
1397,2014-06-10,0.02,176.0,8.966666666666667,35.0,0.058,0.0012,7.6000000000000005,18.133333333333336,0.312,0.0144,30.754364611500712
1398,2014-06-10,0.0205,118.0,9.2,35.0,0.058,0.0010999999999999998,7.7,18.4,0.31,0.014849999999999999,31.07613697680167
1399,2014-06-10,0.021,176.0,8.966666666666667,35.0,0.058,0.001,7.6000000000000005,18.133333333333336,0.308,0.0153,31.314419895525933
1400,2014-06-10,0.0205,119.0,9.3,35.0,0.058,0.0010999999999999998,7.7,18.3,0.31,0.014849999999999999,31.079970614696883
1401,2014-06-10,0.0205,291.0,8.4,35.0,0.058,0.0010999999999999998,7.4,17.7,0.31,0.014849999999999999,30.94706916904142
