collectdate,Ammonia_Nitrogen,Conductivity,Dissolved_Oxygen,Fecal_Coliform,Nitrate_Nitrite,Orthophosphate_Phosphate,pH,Temperature,Total_Nitrogen,Total_Phosphorous,WQI
2001-07-02,0.0103333333333333,107,10.2,1.5,0.0606666666666666,0.002,8,15.6,0.248333333333333,0.0083,26.6715833347035
2001-07-02,0.0103333333333333,106,9.3,1.5,0.0606666666666666,0.002,7.5,14,0.248333333333333,0.0083,26.4632800605278
2001-07-02,0.011,107,8.4,1.5,0.142,0.002,7.6,13,0.341,0.0083,51.1447947060035
2001-08-07,0.01,109,10.1,0,0.02,0.002,8.5,21.5,0.197,0.01,15.1302756356768
2001-08-07,0.01,109,9.8,0,0.02,0.002,8.5,21.4,0.197,0.0092,14.8540121121811
2001-08-07,0.01,109,9.8,0,0.026,0.002,8.5,21,0.213333333333333,0.0097666666666666,16.8363414243798
2001-08-07,0.01,105,7.7,0,0.038,0.002,7.3,14.6,0.246,0.0101,19.9587321173999
2001-09-05,0.01,96.9,9.5,1,0.02,0.002,8.2,20.6,0.22,0.0107,15.2610748367866
2001-09-05,0.01,96.8,9.5,0,0.02,0.002,8.2,20.6,0.213,0.014,16.2376987513267
2001-09-05,0.01,96.7,9.5,0.5,0.02,0.002,8.2,20.6,0.219666666666667,0.0116,15.5306710412554
2001-09-05,0.01,97.2,8.1,0.5,0.02,0.002,7.4,18.8,0.226,0.0101,14.8106031703618
2001-10-02,0.01,120,8.7,2,0.02,0.0022,7.8,18,0.168,0.0101,14.7201829662866
2001-10-02,0.01,120,8.7,1,0.02,0.0022,7.9,18,0.178,0.0106,14.8952504533281
2001-10-02,0.01,121,8.4,1.5,0.02,0.0022,7.9,17.9,0.182,0.0109333333333333,14.9679272460739
2001-10-02,0.01,121,8.3,1.5,0.02,0.0022,7.8,17.9,0.2,0.0121,15.3418842127176
2001-11-06,0.023,105,8.5,5,0.1,0.0046,7.4,12,0.296,0.0157,44.2334105749814
2001-11-06,0.023,105,8.5,2,0.104,0.0049,7.4,12,0.287,0.0148,45.1490560739917
2001-11-06,0.0236666666666666,105,8.5,3.5,0.103666666666667,0.0049666666666666,7.4,12,0.295,0.0150666666666666,45.3470484485432
2001-11-06,0.025,105,8.4,3.5,0.107,0.0054,7.4,12,0.302,0.0147,46.6487473569028
2001-12-03,0.016,105,8.7,5,0.256,0.0082,7.1,9.6,0.428,0.0205,90.6173632975967
2001-12-03,0.017,104,8.2,6,0.255,0.0081,7.1,9.6,0.41,0.0155,89.0269683513573
2001-12-03,0.0143333333333333,106,8.2,5.5,0.268666666666667,0.0081333333333333,7.1,9.6,0.431,0.0180333333333333,93.1368899198386
2001-12-03,0.01,99.8,8.2,5.5,0.295,0.0081,7.1,9,0.455,0.0181,99.7789012170661
2002-01-09,0.012,95,9.8,26,0.528,0.0107,7.1,8,0.761,0.0308,174.964137701934
2002-01-09,0.01,94.8,9.9,24,0.532,0.0105,7.1,8,0.715,0.024,173.433330299694
2002-01-09,0.0106666666666666,99.1,9.6,25,0.486,0.0106333333333333,7.1,7.7,0.677666666666667,0.0267,160.501131140491
2002-01-09,0.01,101,9.5,25,0.398,0.0107,7.2,7.5,0.557,0.0253,133.17411623964
2002-01-28,0.01,102,11.4,15,0.451,0.01,6.6,6.5,0.606,0.0174,146.917831194472
2002-01-28,0.01,102,11.5,12,0.45,0.0097,6.5,6.4,0.633,0.0222,148.111310570365
2002-01-28,0.01,102,11.3,13.5,0.529666666666667,0.0097,6.7,6.5,0.688,0.0198666666666666,171.453601480036
2002-01-28,0.01,90.3,11.9,13.5,0.688,0.0094,6.7,5.2,0.825,0.02,219.322344719827
2002-03-05,0.01,99.4,12.9,0,0.407,0.0035,7.5,7.5,0.625,0.0269,136.759910355874
2002-03-05,0.01,99.4,12.6,3,0.408,0.0033,7.5,7.5,0.603,0.0157,133.617994632346
2002-03-05,0.01,99.8,12.1,1.5,0.433,0.0035666666666666,7.5,7.2,0.627333333333333,0.0195,142.255864411365
2002-03-05,0.01,98.4,11.3,1.5,0.484,0.0039,7.4,6.5,0.654,0.0159,156.428982321521
2002-04-02,0.01,98.3,13.4666666666667,2,0.505,0.003,8.33333333333333,7.9,0.651,0.0129,162.159425009041
2002-04-02,0.01,98.8,13.8,2,0.396,0.0021,8.6,8.9,0.577,0.0123,129.173382160586
2002-04-02,0.01,97.5,13.5,2,0.409,0.0023666666666666,8.2,8.1,0.582333333333333,0.0127333333333333,133.127877633753
2002-04-02,0.01,98.6,13.1,2,0.326,0.002,8.2,6.7,0.519,0.013,108.010818660478
2002-05-07,0.01,98.3,12.1,1,0.278,0.002,7.8,9.8,0.478,0.0061,91.5060002144814
2002-05-07,0.01,98.4,12,0,0.293,0.002,7.8,9.8,0.504,0.0059,95.9964112259688
2002-05-07,0.01,98.5,11.9,0.5,0.291,0.002,7.7,9.7,0.485333333333333,0.0059666666666666,95.356514879394
2002-05-07,0.01,99.2,11.6,0.5,0.302,0.002,7.5,9.5,0.474,0.0059,98.5671465498663
2002-06-04,0.01,99.4,10.3,1,0.153,0.002,8.7,18.6,0.408,0.0133,56.3683593710557
2002-06-04,0.01,99.5,10.2,0,0.162,0.002,8.8,18.6,0.394,0.0115,58.4962626363677
2002-06-04,0.0106666666666666,102,10.2,0.5,0.183,0.002,8.5,17.5,0.405333333333333,0.0107,64.7089838709002
2002-06-04,0.0106666666666666,102,10.5,0.5,0.183,0.002,8.4,15.9,0.405333333333333,0.0107,64.6365224708555
2002-06-04,0.0106666666666666,97.6,11.1,0.5,0.183,0.002,8.6,14.1,0.405333333333333,0.0107,64.5939203647647
2002-06-04,0.0106666666666666,97,11.1,0.5,0.183,0.002,8.5,13.1,0.405333333333333,0.0107,64.5284314104264
2002-06-04,0.0106666666666666,97,11,0.5,0.183,0.002,8.4,12.6,0.405333333333333,0.0107,64.4836865555107
2002-06-04,0.0106666666666666,96.4,10.7,0.5,0.183,0.002,8.1,11.7,0.405333333333333,0.0107,64.3862184557311
2002-06-04,0.012,95.5,8.8,0.5,0.234,0.002,7.6,10.1,0.414,0.0073,78.7973862856923
2002-07-01,0.01,104,9.3,1,0.154,0.002,8.5,19.3,0.345,0.0095,55.3311813383634
2002-07-01,0.01,104,9.2,1,0.153,0.002,8.5,19.3,0.355,0.0094,55.0116473785517
2002-07-01,0.0173333333333333,104,9,1,0.187333333333333,0.002,8.4,19.2,0.400666666666667,0.0107,67.9849446398349
2002-07-01,0.032,101,6.5,1,0.255,0.002,7.1,11,0.502,0.0132,92.8770525448522
2002-08-07,0.01,107,9.2,4,0.02,0.002,8.7,20.9,0.219,0.0078,14.3979831990291
2002-08-07,0.01,107,9.2,1,0.02,0.0021,8.7,20.9,0.226,0.0072,14.23304044828
2002-08-07,0.012,107,9.2,2.5,0.0969999999999999,0.0020333333333333,8.7,20.8,0.320666666666667,0.0088333333333333,38.6479659448448
2002-08-07,0.016,103,5.3,2.5,0.251,0.002,7.3,11.7,0.517,0.0115,86.3215386415145
2002-09-04,0.01,108,8.9,6,0.02,0.002,8.2,21.2,0.21,0.0077,14.3173362261093
2002-09-04,0.01,109,8.9,5,0.02,0.002,8.3,21.3,0.211,0.0092,14.7802147640098
2002-09-04,0.01,108,8.9,5.5,0.0623333333333333,0.002,8.3,21,0.260333333333333,0.0097,27.7329129415959
2002-09-04,0.01,102,6.4,5.5,0.147,0.002,7.2,14.4,0.36,0.0122,53.4288441750053
2002-10-07,0.01,109,8.9,0,0.02,0.002,8.3,17.6,0.23,0.0115,15.2831526297944
2002-10-07,0.01,109,8.6,1,0.02,0.002,8.3,17.5,0.231,0.011,15.0992671267556
2002-10-07,0.0113333333333333,109,9.2,0.5,0.0506666666666666,0.0023,8.4,17.5,0.258,0.0122666666666666,25.2169379593608
2002-10-07,0.0113333333333333,109,9.1,0.5,0.0506666666666666,0.0023,8.4,17.5,0.258,0.0122666666666666,25.2070066196071
2002-10-07,0.0113333333333333,109,9,0.5,0.0506666666666666,0.0023,8.2,17.2,0.258,0.0122666666666666,25.1703658248937
2002-10-07,0.0113333333333333,110,8.1,0.5,0.0506666666666666,0.0023,7.9,16.5,0.258,0.0122666666666666,25.0256252595199
2002-10-07,0.0113333333333333,109,7.4,0.5,0.0506666666666666,0.0023,7.7,15.8,0.258,0.0122666666666666,24.9048387171683
2002-10-07,0.014,107,5.8,0.5,0.112,0.0029,7.4,14.7,0.313,0.0143,44.625843281938
2002-11-04,0.013,108,9.1,1,0.027,0.0022,7.3,12.6,0.256,0.0124,18.2862690496648
2002-11-04,0.01,108,9.4,0,0.026,0.002,7.3,12.6,0.262,0.0124,17.1243203594876
2002-11-04,0.011,108,9.3,0.5,0.0276666666666666,0.0020666666666666,7.3,12.5,0.263333333333333,0.0122,17.8529666488514
2002-11-04,0.01,108,9.1,0.5,0.03,0.002,7.3,12.5,0.272,0.0118,18.1307786825304
2002-12-03,0.026,108,9,3,0.069,0.0028,6.8,10,0.295,0.0107,34.1975908252567
2002-12-03,0.022,108,8.5,0,0.068,0.0022,6.8,10,0.275,0.0105,32.5363042865739
2002-12-03,0.0233333333333333,109,8.6,1.5,0.0673333333333333,0.0025,6.8,10,0.279,0.0106,32.7887907499656
2002-12-03,0.022,108,8.6,1.5,0.065,0.0025,6.8,10,0.267,0.0106,31.6621710163183
2003-01-07,0.01,102,9.7,2,0.287,0.009,6.8,7.9,0.465,0.0158,96.784772344797
2003-01-07,0.01,102,9.8,5,0.287,0.009,6.8,7.9,0.462,0.0158,96.7889393949789
2003-01-07,0.01,102,9.7,3.5,0.277,0.009,6.8,7.9,0.451666666666667,0.0156333333333333,93.7029018794653
2003-01-07,0.01,102,9.5,3.5,0.257,0.009,6.8,7.9,0.428,0.0153,87.5250625588661
2003-02-05,0.01,103,10.3,7,0.46,0.0085,7,7.8,0.631,0.017,149.521407024352
2003-02-05,0.01,103,10.2,9,0.439,0.0078,7,7.8,0.61,0.0162,142.910359830063
2003-02-05,0.01,103,9.5,8,0.45,0.0081666666666666,6.9,7.7,0.619333333333333,0.0166666666666666,146.29911520744
2003-02-05,0.01,102,9.7,8,0.451,0.0082,6.9,7.6,0.617,0.0168,146.648825453952
2003-03-04,0.01,108,10.7,0,0.285,0.0028,7.1,7.5,0.462,0.0118,94.9886044365969
2003-03-04,0.01,108,10.7,0,0.285,0.0031,7.1,7.5,0.43,0.0105,94.5348989043242
2003-03-04,0.01,108,10.5,0,0.283,0.0032666666666666,7,7.5,0.436,0.0109666666666666,94.0647499247182
2003-03-04,0.01,107,10.1,0,0.279,0.0039,7,7.5,0.416,0.0106,92.679029261272
2003-04-08,0.01,95.8,11.5,17,0.497,0.002,7.1,9,0.747,0.0156,160.578679497637
2003-04-08,0.01,92.6,11.4,13,0.519,0.002,7.1,8.9,0.738,0.0146,166.851958033261
2003-04-08,0.0103333333333333,96.4,11.6,15,0.578,0.0028333333333333,7.2,8.9,0.817,0.0200999999999999,186.528691142567
2003-04-08,0.011,95.4,11.3,15,0.718,0.0045,7.3,8.7,0.966,0.0301,232.085378418081
2003-05-06,0.01,104,11,5,0.3,0.002,7.7,12.2,0.487,0.008,98.7394797759245
2003-05-06,0.01,104,10.9,2,0.301,0.002,7.7,12.2,0.487,0.0077,98.9393500319533
2003-05-06,0.01,104,10.9,3.5,0.299666666666667,0.002,7.6,12,0.484,0.0079333333333333,98.5864528817486
2003-05-06,0.01,105,11.2,3.5,0.298,0.002,7.5,11.2,0.478,0.0081,98.0999213521272
2003-06-04,0.0106666666666666,106,9.7,1.5,0.233,0.002,8.5,18.5,0.44,0.011,79.9045387045257
2003-06-04,0.01,107,10.4,0,0.212,0.002,8.4,19.3,0.415,0.0107,73.3672854739696
2003-06-04,0.01,107,10.1,3,0.21,0.002,8.4,19.3,0.433,0.0111,72.894862012575
2003-06-04,0.0106666666666666,107,10.3,1.5,0.233,0.002,8.4,19,0.44,0.011,79.9906574301712
2003-06-04,0.0106666666666666,109,10.1,1.5,0.233,0.002,8.2,18.1,0.44,0.011,79.9073655632075
2003-06-04,0.0106666666666666,107,10.4,1.5,0.233,0.002,7.9,15.3,0.44,0.011,79.7529482077763
2003-06-04,0.0106666666666666,106,10.4,1.5,0.233,0.002,7.8,14.7,0.44,0.011,79.7119702300831
2003-06-04,0.0106666666666666,104,10.2,1.5,0.233,0.002,7.7,13.5,0.44,0.011,79.6143096993766
2003-06-04,0.0106666666666666,104,10,1.5,0.233,0.002,7.6,13.2,0.44,0.011,79.571895669097
2003-06-04,0.0106666666666666,104,9.9,1.5,0.233,0.002,7.6,12.9,0.44,0.011,79.5435710827587
2003-06-04,0.0106666666666666,103,9.7,1.5,0.233,0.002,7.5,12.6,0.44,0.011,79.5011236721426
2003-06-04,0.012,103,9.2,1.5,0.277,0.002,7.4,12.3,0.472,0.0112,93.1749381498154
2003-07-08,0.011,104,9.3,28,0.08,0.002,8.7,22,0.3,0.0129,34.5061625639591
2003-07-08,0.01,105,9.3,3,0.071,0.002,8.7,22.1,0.28,0.0096,30.4708543104033
2003-07-08,0.0103333333333333,107,10,15.5,0.149666666666667,0.002,8.7,20.2,0.357666666666667,0.0112333333333333,54.8121542399044
2003-07-08,0.0103333333333333,104,10.8,15.5,0.149666666666667,0.002,8.8,19.8,0.357666666666667,0.0112333333333333,54.8711385923329
2003-07-08,0.0103333333333333,103,11.1,15.5,0.149666666666667,0.002,8.8,19.2,0.357666666666667,0.0112333333333333,54.8641127380883
2003-07-08,0.0103333333333333,102,11,15.5,0.149666666666667,0.002,8.7,18.6,0.357666666666667,0.0112333333333333,54.8132034206413
2003-07-08,0.0103333333333333,102,10.7,15.5,0.149666666666667,0.002,8.5,17.5,0.357666666666667,0.0112333333333333,54.7076512888613
2003-07-08,0.0103333333333333,101,10.1,15.5,0.149666666666667,0.002,7.9,15.5,0.357666666666667,0.0112333333333333,54.5004596009797
2003-07-08,0.0103333333333333,100,9.9,15.5,0.149666666666667,0.002,7.8,15.2,0.357666666666667,0.0112333333333333,54.4580121903636
2003-07-08,0.0103333333333333,100,9.5,15.5,0.149666666666667,0.002,7.6,13.8,0.357666666666667,0.0112333333333333,54.3241354722453
2003-07-08,0.0103333333333333,99.8,8,15.5,0.149666666666667,0.002,7.4,12.3,0.357666666666667,0.0112333333333333,54.074876258574
2003-07-08,0.0103333333333333,100,7.1,15.5,0.149666666666667,0.002,7.1,11.9,0.357666666666667,0.0112333333333333,53.9485022355158
2003-07-08,0.01,101,4.8,15.5,0.298,0.002,7,11.1,0.493,0.0112,98.4018440281939
2003-09-03,0.01,109,8.5,0,0.02,0.002,8.6,23.4,0.239,0.0099,15.1496039457883
2003-09-03,0.01,109,8.6,1,0.02,0.002,8.6,23.4,0.257,0.0114,15.6478875464774
2003-09-03,0.01,109,8.5,0.5,0.0279999999999999,0.002,8.5,23.3,0.271666666666667,0.0128333333333333,18.492173801337
2003-09-03,0.01,104,7.2,0.5,0.044,0.002,7.3,16.3,0.319,0.0172,24.1011923018908
2003-10-06,0.01,109,8.8,0,0.02,0.002,8.5,18.8,0.232,0.0119,15.4794522378236
2003-10-06,0.01,109,8.6,0,0.0495,0.002,8.4,18.8,0.2535,0.0119,24.3627655938715
2003-10-06,0.01,106,7.1,0,0.079,0.002,7.4,16.6,0.275,0.0119,32.9445646461366
2003-11-04,0.038,109,8.1,0,0.139,0.0037,7.1,12.8,0.345,0.0138,59.9730206630215
2003-11-04,0.037,109,8.1,1,0.143,0.0038,7.1,12.8,0.366,0.0184,62.3014138971936
2003-11-04,0.037,109,8,0.5,0.141333333333333,0.0038,6.8,12.8,0.354333333333333,0.0153333333333333,60.8325836652713
2003-11-04,0.036,109,8,0.5,0.142,0.0039,6.8,12.7,0.352,0.0138,60.2619966580365
2003-12-01,0.051,106,8.1,4,0.217,0.0104,6.8,9.4,0.446,0.0189,88.9145284718814
2003-12-01,0.0505,106,8.2,4,0.221,0.01055,6.6,9.4,0.459,0.0178,89.6660829308648
2003-12-01,0.05,106,8.1,4,0.225,0.0107,6.5,9.4,0.472,0.0167,90.4019328145284
2004-01-08,0.01,105,10,5,0.322,0.0122,6.9,6.3,0.509,0.0249,110.100127405187
2004-01-08,0.01,105,9.9,3,0.323,0.0125,6.9,6.3,0.525,0.0255,110.607528639902
2004-01-08,0.01,105,9.9,4,0.326,0.0122333333333333,7,6.3,0.502666666666667,0.0249,111.283068952865
2004-01-08,0.01,106,9.9,4,0.333,0.012,7,6.1,0.474,0.0243,113.130937160832
2004-02-03,0.014,95.4,10.8,26,0.705,0.0098,6.3,6.5,0.9,0.0273,227.94165116357
2004-02-03,0.01,95,10.6,15,0.747,0.0109,6.4,6.5,0.888,0.0263,239.027955363526
2004-02-03,0.012,98.7,10.5,20.5,0.732,0.0105,6.4,6.6,0.889333333333333,0.0264333333333333,235.157717211419
2004-02-03,0.012,99.8,10.4,20.5,0.744,0.0108,6.4,6.6,0.88,0.0257,238.516721913862
2004-03-02,0.01,103,11.4,2,0.538,0.0079,7.3,7.6,0.723,0.0194,173.968777900572
2004-03-02,0.01,104,11.4,2,0.546,0.0082,7.3,7.6,0.727,0.0202,176.624484083774
2004-03-02,0.0113333333333333,105,11.1,2,0.558333333333333,0.0084333333333333,7.2,7.4,0.788666666666667,0.0394333333333333,186.593678110764
2004-03-02,0.014,104,10.7,2,0.591,0.0092,7.2,6.7,0.916,0.0787,209.197424467899
2004-04-05,0.01,106,12.8,0,0.325,0.002,8.4,11.6,0.523,0.0107,107.306630302482
2004-04-05,0.01,106,12.8,0,0.3365,0.0020499999999999,8.4,11.3,0.5265,0.0113,110.931258483888
2004-04-05,0.01,108,12.6,0,0.3365,0.0020499999999999,7.9,10.3,0.5265,0.0113,110.829361222167
2004-04-05,0.01,106,12.4,0,0.3365,0.0020499999999999,7.8,9.4,0.5265,0.0113,110.750093938045
2004-04-05,0.01,106,12.4,0,0.3365,0.0020499999999999,7.7,9.2,0.5265,0.0113,110.733673669468
2004-04-05,0.01,107,11.9,0,0.348,0.0021,7.4,8.8,0.53,0.0119,114.290073137685
2004-05-03,0.01,110,10.6,0,0.259,0.0023,8.1,16.1,0.427,0.0104,87.2369750668794
2004-05-03,0.01,108,11.3,0,0.265,0.0023,8.2,13.9,0.436,0.0108,89.1171857959217
2004-05-03,0.01,108,11.3,0,0.271,0.0023,7.9,10.9,0.445,0.0112,90.8622628330516
2004-06-07,0.01,105,10.4,1,0.18,0.0022,8.5,16.8,0.465,0.0201,66.5354211166117
2004-06-07,0.011,105,10.3,1,0.2465,0.0023,8.5,16.5,0.4845,0.0207499999999999,87.0228098348687
2004-06-07,0.012,104,8.2,1,0.313,0.0024,7.5,10.1,0.504,0.0214,106.895961321952
2004-07-07,0.01,106.666666666667,9.13333333333333,4,0.043,0.0024,7.66666666666667,18.3666666666667,0.281,0.0137,23.0094444216916
2004-07-07,0.01,106.666666666667,9.13333333333333,1,0.046,0.0022,7.66666666666667,18.3666666666667,0.276,0.0135,23.8372996359847
2004-07-07,0.0113333333333333,108,10,2.5,0.119333333333333,0.0022,8.1,21.8,0.350333333333333,0.0136333333333333,46.7789038964286
2004-07-07,0.0113333333333333,108,9.9,2.5,0.119333333333333,0.0022,8.1,21.8,0.350333333333333,0.0136333333333333,46.7689725566749
2004-07-07,0.014,106.666666666667,9.13333333333333,2.5,0.269,0.002,7.66666666666667,18.3666666666667,0.494,0.0137,92.5460624561559
2004-07-07,0.0113333333333333,104,7.5,2.5,0.119333333333333,0.0022,6.8,11.5,0.350333333333333,0.0136333333333333,45.8449300607288
2004-08-02,0.01,110.5,9.15,6,0.02,0.002,7.975,20.0583333333333,0.231,0.0126,15.7787802966983
2004-08-02,0.01,113,8.4,6,0.0809999999999999,0.002,8.2,25.2,0.3155,0.01425,35.0267668208937
2004-08-02,0.01,115,9,6,0.0809999999999999,0.002,8.3,24.2,0.3155,0.01425,35.0292689023274
2004-08-02,0.01,116,9,6,0.0809999999999999,0.002,8.3,23.6,0.3155,0.01425,34.9925157894944
2004-08-02,0.01,113,9.5,6,0.0809999999999999,0.002,8.3,23,0.3155,0.01425,35.0052858540844
2004-08-02,0.01,111,10.2,6,0.0809999999999999,0.002,8.5,22.5,0.3155,0.01425,35.0523992690882
2004-08-02,0.01,114,9.8,6,0.0809999999999999,0.002,8.3,21.4,0.3155,0.01425,34.9370159385637
2004-08-02,0.01,108,10.6,6,0.0809999999999999,0.002,8.3,19.6,0.3155,0.01425,34.905906895067
2004-08-02,0.01,108,10.1,6,0.0809999999999999,0.002,8.1,18.3,0.3155,0.01425,34.7682299193898
2004-08-02,0.01,107,9.1,6,0.0809999999999999,0.002,7.5,16.5,0.3155,0.01425,34.5335750368831
2004-08-02,0.01,107,8.7,6,0.0809999999999999,0.002,7.5,16.1,0.3155,0.01425,34.4693253490887
2004-08-02,0.01,107,7.9,6,0.0809999999999999,0.002,7.3,15.4,0.3155,0.01425,34.3386408473198
2004-08-02,0.01,110.5,9.15,6,0.142,0.002,7.975,20.0583333333333,0.4,0.0159,53.7743654518277
2004-08-02,0.01,107,7.5,6,0.0809999999999999,0.002,7.1,14.9,0.3155,0.01425,34.2599438689554
2004-09-08,0.01,111.25,8.175,1,0.02,0.002,8.2,20.1,0.262,0.0167,16.9894697302357
2004-09-08,0.01,111.25,8.175,2,0.02,0.002,8.2,20.1,0.218,0.0157,16.5974156187689
2004-09-08,0.01,111,9.4,1.5,0.0416666666666666,0.002,8.7,21.5,0.262,0.0159,23.4866555642524
2004-09-08,0.01,111,9.2,1.5,0.0416666666666666,0.002,8.7,21.5,0.262,0.0159,23.466792884745
2004-09-08,0.01,112,9.2,1.5,0.0416666666666666,0.002,8.7,21.4,0.262,0.0159,23.4606951828865
2004-09-08,0.01,113,8.8,1.5,0.0416666666666666,0.002,8.4,20.9,0.262,0.0159,23.377873480671
2004-09-08,0.01,112,7.7,1.5,0.0416666666666666,0.002,8,19.7,0.262,0.0159,23.178389959955
2004-09-08,0.01,111,7.3,1.5,0.0416666666666666,0.002,7.8,19.1,0.262,0.0159,23.0935285190594
2004-09-08,0.01,111,7.3,1.5,0.0416666666666666,0.002,7.7,18.8,0.262,0.0159,23.0709771682872
2004-09-08,0.01,111.25,8.175,1.5,0.085,0.002,8.2,20.1,0.306,0.0153,36.1882526280578
2004-09-08,0.01,109,6.5,1.5,0.0416666666666666,0.002,7.6,17.9,0.262,0.0159,22.9321218456432
2004-10-05,0.01,111.333333333333,9.43333333333333,1,0.02,0.002,8.13333333333333,17.6666666666667,0.241,0.0158,16.6482877179849
2004-10-05,0.011,110,9.9,1,0.031,0.002,8.4,17.9,0.2535,0.01645,20.5464132856522
2004-10-05,0.011,111,9.6,1,0.031,0.002,8.3,17.8,0.2535,0.01645,20.5063634603451
2004-10-05,0.011,113,8.8,1,0.031,0.002,7.7,17.3,0.2535,0.01645,20.3713754668886
2004-10-05,0.012,111.333333333333,9.43333333333333,1,0.042,0.002,8.13333333333333,17.6666666666667,0.266,0.0171,24.3011470906057
2004-11-03,0.012,108,8.3,10,0.071,0.0025,7.4,12.875,0.285,0.013,31.3918714195726
2004-11-03,0.013,108,8.3,4,0.07,0.0023,7.4,12.875,0.281,0.0128,31.3200492987394
2004-11-03,0.0123333333333333,108,8.3,7,0.0763333333333333,0.0024,7.4,12.9,0.291333333333333,0.0124999999999999,32.9571066666713
2004-11-03,0.0123333333333333,108,8.3,7,0.0763333333333333,0.0024,7.4,12.9,0.291333333333333,0.0124999999999999,32.9571066666713
2004-11-03,0.0123333333333333,108,8.3,7,0.0763333333333333,0.0024,7.4,12.9,0.291333333333333,0.0124999999999999,32.9571066666713
2004-11-03,0.012,108,8.3,7,0.088,0.0024,7.4,12.875,0.308,0.0117,36.1548009700557
2004-11-03,0.0123333333333333,108,8.3,7,0.0763333333333333,0.0024,7.4,12.8,0.291333333333333,0.0124999999999999,32.9509755844764
2004-12-14,0.01,101.2,8.76666666666667,40,0.333,0.0072,7.3,9.1,0.535,0.0218,112.539086554117
2004-12-14,0.01,101.2,8.76666666666667,34,0.317,0.0073,7.3,9.1,0.513,0.0229,108.017098126192
2004-12-14,0.0103333333333333,104,8.4,37,0.454333333333333,0.0079333333333333,7.3,9.2,0.660333333333333,0.0252,150.351600021421
2004-12-14,0.0103333333333333,105,9.1,37,0.454333333333333,0.0079333333333333,7.3,9.1,0.660333333333333,0.0252,150.415021697839
2004-12-14,0.011,101.2,8.76666666666667,37,0.713,0.0093,7.3,9.1,0.933,0.0309,230.589186479835
2004-12-14,0.0103333333333333,94.6,8.8,37,0.454333333333333,0.0079333333333333,7.3,9,0.660333333333333,0.0252,150.378749440884
2005-01-04,0.01,106,8.6,0,0.312,0.0108,7.1,7.8,0.488,0.0204,105.643810983903
2005-01-04,0.01,106,8.6,0,0.311,0.0108,7.1,7.8,0.4855,0.0298,108.162148737758
2005-01-04,0.01,106,8.6,0,0.311,0.0108,7.1,7.8,0.4855,0.0257666666666666,106.950442526641
2005-01-04,0.01,106,8.6,0,0.311,0.0108,7.1,7.8,0.4855,0.0257666666666666,106.950442526641
2005-01-04,0.01,106,8.6,0,0.31,0.0108,7.1,7.8,0.483,0.0271,107.045367858263
2005-01-04,0.01,106,8.6,0,0.311,0.0108,7.1,7.8,0.4855,0.0257666666666666,106.950442526641
2005-02-08,0.01,105,9.7,0,0.349,0.0094,7.55,7.1,0.532,0.0242,118.061047993902
2005-02-08,0.01,105,9.8,0,0.3615,0.0094,7.5,7.2,0.548,0.02425,121.878720695899
2005-02-08,0.01,105,9.7,0,0.374,0.0094,7.55,7.1,0.564,0.0243,125.668426658186
2005-02-08,0.01,105,9.6,0,0.3615,0.0094,7.6,7,0.548,0.02425,121.850753956189
2005-03-08,0.01,108,11.4666666666667,6,0.281,0.002,7.76666666666667,8.03333333333333,0.525,0.0199,96.479709505294
2005-03-08,0.01,110,12.1,6,0.281,0.00285,7.9,9.2,0.5085,0.02055,96.7908140612012
2005-03-08,0.01,107,11.5,6,0.281,0.00285,7.8,7.7,0.5085,0.02055,96.6350015445589
2005-03-08,0.01,108,11.4666666666667,6,0.281,0.0037,7.76666666666667,8.03333333333333,0.492,0.0212,96.8218412631684
2005-03-08,0.01,107,10.8,6,0.281,0.00285,7.6,7.2,0.5085,0.02055,96.5265105469334
2005-04-05,0.01,103.333333333333,11.4666666666667,2,0.289,0.002,7.76666666666667,8.8,0.556,0.0135,97.0712505750589
2005-04-05,0.01,103.333333333333,11.4666666666667,2,0.293,0.002,7.76666666666667,8.8,0.547,0.0187,99.8163659892933
2005-04-05,0.01,104,11.5,2,0.293,0.002,7.7,9,0.547,0.0157666666666666,98.9479479035547
2005-04-05,0.01,103,11.5,2,0.293,0.002,7.8,8.8,0.547,0.0157666666666666,98.9398104630161
2005-04-05,0.01,103.333333333333,11.4666666666667,2,0.297,0.002,7.76666666666667,8.8,0.538,0.0151,99.9177587610913
2005-04-05,0.01,103,11.4,2,0.293,0.002,7.8,8.6,0.547,0.0157666666666666,98.9176169588726
2005-05-03,0.01,110,10.6666666666667,0,0.235,0.002,7.7,12.8666666666667,0.405,0.0086,79.2283080693446
2005-05-03,0.016,110,11,0,0.2605,0.002,7.9,15.6,0.4515,0.0096,89.2980716549003
2005-05-03,0.016,112,11.1,0,0.2605,0.002,7.7,13.6,0.4515,0.0096,89.1771319030539
2005-05-03,0.022,110,10.6666666666667,0,0.286,0.002,7.7,12.8666666666667,0.498,0.0106,98.9498280653604
2005-05-03,0.016,108,9.9,0,0.2605,0.002,7.5,9.4,0.4515,0.0096,88.7920006441034
2005-06-07,0.01,107.5,9.86,0,0.082,0.002,8.34,14.45,0.356,0.0119,34.1962446416616
2005-06-07,0.0139999999999999,107,10.9,0,0.176,0.002,8.9,16.5,0.4185,0.0121,64.0804196977878
